Randomization - Using given seed 1234567890
Swapping creatures 0e_manna_python (earth_world_rotting_cavern) and 09_war_demon_2 (illusion_world_bewilderment_domain)
Swapping creatures 02_mystic_tower (water_world_watery_labyrinth_area) and 04_dark_spirits (monster_world_false_eye_area)
Swapping creatures 06_mystic_tower (human_world_forgotten_region) and 00_dark_spirits (earth_world_stone_cavern)
Swapping creatures 04_king_hopper (water_world_impure_pool_area) and 0e_acid_slime (earth_world_false_pit_cavern)
Swapping creatures 08_trickster (water_world_watery_labyrinth_area) and 01_shadow_spider (earth_world_poisonous_cavern)
Swapping creatures 04_zygote (water_world_impure_pool_area) and 05_blood_skull (human_world_hidden_region)
Swapping creatures 0a_mystic_tower (earth_world_poisonous_cavern) and 02_skeleton (fire_world_ashen_cavern)
Swapping creatures 09_war_demon_2 (earth_world_rotting_cavern) and 0a_dweller (earth_world_false_pit_cavern)
Swapping creatures 05_cocoon_plant (earth_world_rotting_cavern) and 08_clay_servant (water_world_watery_labyrinth_area)
Swapping creatures 05_horned_slime (fire_world_ashen_cavern) and 01_dark_spirits (death_world_dark_castle_layer)
Swapping creatures 02_fire_jinn (illusion_world_worship_domain) and 01_stack_eyes (illusion_world_bewilderment_domain)
Swapping creatures 0c_worm_face (earth_world_false_pit_cavern) and 08_trickster (earth_world_poisonous_cavern)
Swapping creatures 05_armored_jinn (earth_world_false_pit_cavern) and 02_sand_leech_b (illusion_world_gloomy_domain)
Swapping creatures 05_dweller (human_world_hidden_region) and 0e_mystic_tower (human_world_solitary_region)
Swapping creatures 0a_cocoon_plant (earth_world_poisonous_cavern) and 0d_deha (water_world_watery_labyrinth_area)
Swapping creatures 0d_arachness (water_world_sunken_river_area) and 01_earth_knight (death_world_gate_of_the_dead)
Swapping creatures 0d_dark_spider (water_world_white_rain_area) and 00_dark_spirits (human_world_forgotten_region)
Swapping creatures 04_kiljoy (earth_world_quaking_cavern) and 09_dwarf_warrior (earth_world_hostile_rock_cavern)
Swapping creatures 0a_skeleton (fire_world_molten_cavern) and 0e_acid_slime (water_world_impure_pool_area)
Swapping creatures 01_horned_slime (fire_world_molten_cavern) and 00_dark_spirits (water_world_white_rain_area)
Swapping creatures 00_black_onyx (earth_world_stone_cavern) and 01_blood_skull (monster_world_false_eye_area)
Swapping creatures 05_master_howler (earth_world_quaking_cavern) and 02_parasite (earth_world_rotting_cavern)
Swapping creatures 0d_saurian_warrior_b (monster_world_screeching_area) and 04_kabasaur (illusion_world_dream_domain)
Swapping creatures 06_oblid (death_world_dark_castle_layer) and 00_night_howler (water_world_watery_labyrinth_area)
Swapping creatures 06_mystic_tower (fire_world_burning_cavern) and 00_dark_spider (death_world_gate_of_the_dead)
Swapping creatures 06_armored_slayer (fire_world_burning_cavern) and 01_stack_eyes (illusion_world_worship_domain)
Swapping creatures 0d_death_serpent (human_world_solitary_region) and 09_war_demon_2 (earth_world_false_pit_cavern)
Swapping creatures 00_kabasaur (fire_world_phoenix_cave) and 02_skeleton (earth_world_poisonous_cavern)
Swapping creatures 00_black_onyx (monster_world_false_eye_area) and 06_mystic_tower (earth_world_stone_cavern)
Swapping creatures 02_horned_slime (earth_world_rotting_cavern) and 05_hell_hunter (human_world_hidden_region)
Swapping creatures 0a_cursed_demon (human_world_hidden_region) and 05_earth_knight (fire_world_ashen_cavern)
Swapping creatures 06_skeleton (fire_world_burning_cavern) and 08_trickster (earth_world_false_pit_cavern)
Difficulty very-hard, factor 3
Applying factor 0.3333333333333333 to item item_0_short_sword. Attributes str 4 spd 26 def 0 bal 0 sla 16 smh 3 pir 3 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 33 max_dura 4 dura 4
Applying factor 0.3333333333333333 to item item_1_short_sword. Attributes str 5 spd 27 def 0 bal 0 sla 15 smh 3 pir 4 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 36 max_dura 4 dura 2
Applying factor 0.3333333333333333 to item item_2_deadly_short_sword. Attributes str 2 spd 32 def 0 bal 0 sla 22 smh 3 pir 8 spr 5 foc 0 ham 0 pur 0 par 0 mel 6 sol 0 hp 0 weight 42 max_dura 4 dura 2
Applying factor 0.3333333333333333 to item item_3_long_sword. Attributes str 7 spd 18 def 0 bal 0 sla 21 smh 5 pir 5 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 51 max_dura 6 dura 2
Applying factor 0.3333333333333333 to item item_4_long_sword. Attributes str 6 spd 19 def 0 bal 0 sla 19 smh 6 pir 5 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 51 max_dura 5 dura 4
Applying factor 0.3333333333333333 to item item_5_long_sword. Attributes str 8 spd 20 def 0 bal 0 sla 21 smh 7 pir 6 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 48 max_dura 5 dura 5
Applying factor 0.3333333333333333 to item item_6_keenest_long_sword. Attributes str 3 spd 21 def 0 bal 0 sla 32 smh 7 pir 6 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 45 max_dura 5 dura 2
Applying factor 0.3333333333333333 to item item_7_fiery_long_sword. Attributes str 4 spd 16 def 0 bal 0 sla 17 smh 12 pir 6 spr 0 foc 0 ham 0 pur 0 par 6 mel 0 sol 0 hp 0 weight 45 max_dura 5 dura 1
Applying factor 0.3333333333333333 to item item_8_silent_sword. Attributes str 12 spd 8 def 0 bal 0 sla 36 smh 24 pir 14 spr 0 foc 0 ham 0 pur 0 par 0 mel 8 sol 0 hp 0 weight 63 max_dura 4 dura 4
Applying factor 0.3333333333333333 to item item_9_rapier. Attributes str 3 spd 41 def 0 bal 0 sla 5 smh 2 pir 22 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 27 max_dura 3 dura 2
Applying factor 0.3333333333333333 to item item_a_rapier. Attributes str 1 spd 35 def 0 bal 0 sla 7 smh 4 pir 25 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 27 max_dura 2 dura 2
Applying factor 0.3333333333333333 to item item_b_lethal_rapier. Attributes str 0 spd 53 def 0 bal 0 sla 3 smh 0 pir 56 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 21 max_dura 4 dura 3
Applying factor 0.3333333333333333 to item item_c_shadow_blade. Attributes str 6 spd 34 def 0 bal 0 sla 49 smh 31 pir 16 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 81 max_dura 9 dura 6
Applying factor 0.3333333333333333 to item item_d_shadow_wolf. Attributes str 0 spd 67 def 0 bal 0 sla 81 smh 5 pir 21 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 54 max_dura 7 dura 4
Removing ATTR_HP_RECOVERY from equip item_e_shadow_tiger
Applying factor 0.3333333333333333 to item item_e_shadow_tiger. Attributes str 0 spd 41 def 0 bal 0 sla 59 smh 23 pir 41 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 63 max_dura 6 dura 6
Applying factor 0.3333333333333333 to item item_f_broad_sword. Attributes str 14 spd 14 def 0 bal 0 sla 26 smh 12 pir 9 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 57 max_dura 6 dura 5
Applying factor 0.3333333333333333 to item item_10_broad_sword. Attributes str 14 spd 14 def 0 bal 0 sla 27 smh 12 pir 9 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 57 max_dura 6 dura 6
Applying factor 0.3333333333333333 to item item_11_broad_sword. Attributes str 14 spd 14 def 0 bal 0 sla 28 smh 11 pir 8 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 57 max_dura 6 dura 3
Applying factor 0.3333333333333333 to item item_12_deadly_broad_sword. Attributes str 9 spd 16 def 0 bal 0 sla 25 smh 11 pir 9 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 54 max_dura 5 dura 2
Applying factor 0.3333333333333333 to item item_13_broad_sword. Attributes str 17 spd 12 def 0 bal 0 sla 27 smh 14 pir 11 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 54 max_dura 6 dura 4
Applying factor 0.3333333333333333 to item item_14_crushing_broad_sword. Attributes str 16 spd 13 def 0 bal 0 sla 26 smh 26 pir 8 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 78 max_dura 7 dura 3
Applying factor 0.3333333333333333 to item item_15_keenest_broad_sword. Attributes str 13 spd 16 def 0 bal 0 sla 42 smh 12 pir 8 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 78 max_dura 7 dura 4
Applying factor 0.3333333333333333 to item item_16_guardian_broad_sword. Attributes str 20 spd 9 def 11 bal 2 sla 29 smh 14 pir 8 spr 0 foc 0 ham 3 pur 2 par 0 mel 0 sol 0 hp 0 weight 81 max_dura 8 dura 2
Applying factor 0.3333333333333333 to item item_17_dragon_sword. Attributes str 15 spd 5 def 0 bal 0 sla 48 smh 9 pir 13 spr 16 foc 0 ham 4 pur 0 par 0 mel 0 sol 6 hp 0 weight 66 max_dura 10 dura 2
Applying factor 0.3333333333333333 to item item_18_bastard_sword. Attributes str 11 spd 8 def 0 bal 0 sla 35 smh 15 pir 14 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 75 max_dura 8 dura 0
Applying factor 0.3333333333333333 to item item_19_bastard_sword. Attributes str 10 spd 9 def 0 bal 0 sla 36 smh 17 pir 13 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 75 max_dura 7 dura 6
Applying factor 0.3333333333333333 to item item_1a_lethal_bastard_sword. Attributes str 10 spd 11 def 0 bal 0 sla 34 smh 15 pir 29 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 66 max_dura 7 dura 5
Applying factor 0.3333333333333333 to item item_1b_swift_bastard_sword. Attributes str 9 spd 40 def 0 bal 0 sla 36 smh 13 pir 14 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 69 max_dura 7 dura 2
Applying factor 0.3333333333333333 to item item_1c_keenest_bastard_sword. Attributes str 8 spd 12 def 0 bal 0 sla 53 smh 14 pir 12 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 66 max_dura 5 dura 3
Applying factor 0.3333333333333333 to item item_1d_crushing_bastard_sword. Attributes str 11 spd 7 def 0 bal 0 sla 34 smh 33 pir 10 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 66 max_dura 6 dura 5
Applying factor 0.3333333333333333 to item item_1e_fiery_bastard_sword. Attributes str 9 spd 7 def 0 bal 0 sla 32 smh 22 pir 9 spr 0 foc 0 ham 0 pur 0 par 7 mel 0 sol 0 hp 0 weight 87 max_dura 8 dura 1
Applying factor 0.3333333333333333 to item item_1f_frosty_bastard_sword. Attributes str 8 spd 9 def 11 bal 0 sla 32 smh 11 pir 19 spr 0 foc 0 ham 0 pur 0 par 3 mel 0 sol 0 hp 0 weight 87 max_dura 9 dura 3
Applying factor 0.3333333333333333 to item item_20_shining_bastard_sword. Attributes str 12 spd 10 def 0 bal 0 sla 39 smh 18 pir 15 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 2 hp 0 weight 84 max_dura 8 dura 5
Applying factor 0.3333333333333333 to item item_21_deadly_bastard_sword. Attributes str 5 spd 17 def 0 bal 0 sla 33 smh 14 pir 12 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 84 max_dura 8 dura 2
Applying factor 0.3333333333333333 to item item_22_mighty_bastard_sword. Attributes str 10 spd 9 def 0 bal 0 sla 46 smh 21 pir 19 spr 0 foc 0 ham 0 pur 0 par 6 mel 7 sol 6 hp 0 weight 72 max_dura 7 dura 5
Applying factor 0.3333333333333333 to item item_23_guardian_bastard_sword. Attributes str 17 spd 5 def 8 bal 3 sla 36 smh 17 pir 13 spr 0 foc 0 ham 4 pur 3 par 0 mel 0 sol 0 hp 0 weight 72 max_dura 8 dura 0
Applying factor 0.3333333333333333 to item item_24_dark_sword. Attributes str 1 spd 24 def 0 bal 0 sla 55 smh 19 pir 21 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 93 max_dura 6 dura 2
Removing ATTR_MP_RECOVERY from equip item_25_magical_bastard_sword
Applying factor 0.3333333333333333 to item item_25_magical_bastard_sword. Attributes str 19 spd 11 def 0 bal 0 sla 51 smh 32 pir 11 spr 11 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 129 max_dura 9 dura 9
Removing ATTR_HP_RECOVERY from equip item_26_righteous_sword
Applying factor 0.3333333333333333 to item item_26_righteous_sword. Attributes str 4 spd 31 def 0 bal 0 sla 42 smh 22 pir 31 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 60 max_dura 4 dura 3
Applying factor 0.3333333333333333 to item item_27_great_sword. Attributes str 0 spd 20 def 0 bal 0 sla 59 smh 29 pir 32 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 114 max_dura 9 dura 4
Applying factor 0.3333333333333333 to item item_28_great_sword. Attributes str 0 spd 19 def 0 bal 0 sla 57 smh 30 pir 26 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 117 max_dura 9 dura 6
Applying factor 0.3333333333333333 to item item_29_great_sword. Attributes str 0 spd 22 def 0 bal 0 sla 60 smh 30 pir 25 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 114 max_dura 8 dura 2
Applying factor 0.3333333333333333 to item item_2a_swift_great_sword. Attributes str 0 spd 58 def 0 bal 0 sla 57 smh 31 pir 25 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 114 max_dura 8 dura 4
Applying factor 0.3333333333333333 to item item_2b_fiery_great_sword. Attributes str 0 spd 17 def 0 bal 0 sla 51 smh 23 pir 24 spr 0 foc 0 ham 0 pur 0 par 7 mel 0 sol 0 hp 0 weight 93 max_dura 7 dura 2
Applying factor 0.3333333333333333 to item item_2c_deadly_great_sword. Attributes str 0 spd 25 def 0 bal 0 sla 57 smh 26 pir 25 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 90 max_dura 7 dura 2
Applying factor 0.3333333333333333 to item item_2d_keenest_great_sword. Attributes str 0 spd 22 def 0 bal 0 sla 80 smh 19 pir 22 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 102 max_dura 7 dura 5
Applying factor 0.3333333333333333 to item item_2e_crushing_great_sword. Attributes str 0 spd 16 def 0 bal 0 sla 50 smh 65 pir 20 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 102 max_dura 7 dura 6
Applying factor 0.3333333333333333 to item item_2f_mighty_great_sword. Attributes str 4 spd 13 def 0 bal 0 sla 66 smh 39 pir 32 spr 0 foc 0 ham 0 pur 0 par 6 mel 4 sol 4 hp 0 weight 105 max_dura 10 dura 3
Applying factor 0.3333333333333333 to item item_30_guardian_great_sword. Attributes str 13 spd 8 def 17 bal 14 sla 60 smh 29 pir 25 spr 0 foc 0 ham 16 pur 18 par 0 mel 0 sol 0 hp 0 weight 105 max_dura 9 dura 5
Applying factor 0.3333333333333333 to item item_31_blood_sword. Attributes str 7 spd 26 def 0 bal 0 sla 81 smh 38 pir 36 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 132 max_dura 11 dura 1
Applying factor 0.3333333333333333 to item item_32_mace. Attributes str 13 spd 12 def 0 bal 0 sla 1 smh 17 pir 3 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 54 max_dura 3 dura 2
Applying factor 0.3333333333333333 to item item_33_crushing_mace. Attributes str 14 spd 10 def 0 bal 0 sla 1 smh 29 pir 4 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 81 max_dura 4 dura 3
Applying factor 0.3333333333333333 to item item_34_shining_mace. Attributes str 17 spd 16 def 0 bal 0 sla 2 smh 21 pir 4 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 72 max_dura 5 dura 1
Applying factor 0.3333333333333333 to item item_35_morning_star. Attributes str 16 spd 17 def 0 bal 0 sla 2 smh 13 pir 11 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 60 max_dura 3 dura 3
Applying factor 0.3333333333333333 to item item_36_swift_morning_star. Attributes str 20 spd 48 def 0 bal 0 sla 3 smh 15 pir 12 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 60 max_dura 3 dura 1
Applying factor 0.3333333333333333 to item item_37_frosty_morning_star. Attributes str 12 spd 12 def 0 bal 0 sla 3 smh 21 pir 16 spr 0 foc 0 ham 0 pur 0 par 5 mel 0 sol 0 hp 0 weight 114 max_dura 11 dura 4
Applying factor 0.3333333333333333 to item item_38_axe. Attributes str 15 spd 10 def 0 bal 0 sla 10 smh 21 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 63 max_dura 2 dura 1
