Randomization - Using given seed 1234567890
Swapping creatures 06_fire_jinn (water_world_watery_labyrinth_area) and 0d_bugler (monster_world_false_eye_area)
Swapping creatures 0c_gaze_hopper (illusion_world_bewilderment_domain) and 04_tree_ogre (earth_world_stone_cavern)
Swapping creatures 05_dark_spirits (water_world_impure_pool_area) and 0c_ray_plant (earth_world_false_pit_cavern)
Swapping creatures 08_dark_spider (water_world_watery_labyrinth_area) and 05_dwarfling (earth_world_poisonous_cavern)
Swapping creatures 0c_demon_bat (illusion_world_gloomy_domain) and 05_blood_slime (human_world_hidden_region)
Swapping creatures 0d_dark_spider (earth_world_poisonous_cavern) and 04_acid_skull (fire_world_ashen_cavern)
Swapping creatures 06_oblid (earth_world_rotting_cavern) and 01_myconid (earth_world_false_pit_cavern)
Swapping creatures 08_wyvern (earth_world_rotting_cavern) and 05_earth_knight (water_world_watery_labyrinth_area)
Swapping creatures 09_steel_servant (monster_world_screeching_area) and 01_horned_skull (death_world_dark_castle_layer)
Swapping creatures 0e_rotting_face (illusion_world_worship_domain) and 02_sand_leech_b (illusion_world_bewilderment_domain)
Swapping creatures 0d_slasher (death_world_lingering_curse_layer) and 08_dark_spider (earth_world_poisonous_cavern)
Swapping creatures 08_war_demon_1 (death_world_lingering_curse_layer) and 05_acid_pod (illusion_world_bewilderment_domain)
Swapping creatures 05_dweller (human_world_hidden_region) and 0a_warpoor (human_world_solitary_region)
Swapping creatures 09_iron_crusher (earth_world_poisonous_cavern) and 0a_cocoon_plant (water_world_watery_labyrinth_area)
Swapping creatures 05_blood_brain (water_world_sunken_river_area) and 0c_maristella (death_world_gate_of_the_dead)
Swapping creatures 08_apocrypha (water_world_white_rain_area) and 04_tree_ogre (illusion_world_bewilderment_domain)
Swapping creatures 0d_death_serpent (earth_world_quaking_cavern) and 09_dwarf_warrior (water_world_white_rain_area)
Swapping creatures 08_hermit_crab (fire_world_molten_cavern) and 09_koazul (water_world_impure_pool_area)
Swapping creatures 0c_barrel_snail (death_world_dark_castle_layer) and 04_tree_ogre (water_world_white_rain_area)
Swapping creatures 02_gordoral (earth_world_poisonous_cavern) and 08_dark_spider (monster_world_false_eye_area)
Swapping creatures 04_berzerker (earth_world_quaking_cavern) and 04_acid_slime (water_world_impure_pool_area)
Swapping creatures 08_torg (monster_world_screeching_area) and 0c_barrel_snail (water_world_white_rain_area)
Swapping creatures 04_king_hopper (death_world_dark_castle_layer) and 02_karasu (water_world_watery_labyrinth_area)
Swapping creatures 09_freak (fire_world_burning_cavern) and 01_chirper (fire_world_molten_cavern)
Swapping creatures 05_gargaral (fire_world_ashen_cavern) and 01_acid_slime (illusion_world_worship_domain)
Swapping creatures 0a_cursed_demon (human_world_solitary_region) and 06_oblid (earth_world_false_pit_cavern)
Swapping creatures 01_dweller (fire_world_phoenix_cave) and 0a_cocoon_plant (earth_world_poisonous_cavern)
Swapping creatures 02_gordoral (monster_world_false_eye_area) and 0c_gaze_hopper (earth_world_stone_cavern)
Swapping creatures 04_dark_spirits (earth_world_rotting_cavern) and 02_mystic_tower (human_world_forgotten_region)
Swapping creatures 00_night_howler (human_world_hidden_region) and 00_winged_worm (fire_world_ashen_cavern)
Swapping creatures 01_gargaral (fire_world_burning_cavern) and 08_dark_spider (death_world_lingering_curse_layer)
Difficulty easy, factor 0.5
Applying factor 2 to item item_0_short_sword. Attributes str 24 spd 100 def 0 bal 0 sla 96 smh 18 pir 14 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 6 max_dura 24 dura 20
Applying factor 2 to item item_1_short_sword. Attributes str 26 spd 100 def 0 bal 0 sla 90 smh 16 pir 20 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 6 max_dura 22 dura 10
Applying factor 2 to item item_2_deadly_short_sword. Attributes str 12 spd 100 def 0 bal 0 sla 100 smh 16 pir 44 spr 30 foc 0 ham 0 pur 0 par 0 mel 36 sol 0 hp 0 weight 7 max_dura 20 dura 8
Applying factor 2 to item item_3_long_sword. Attributes str 42 spd 100 def 0 bal 0 sla 100 smh 26 pir 28 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 32 dura 8
Applying factor 2 to item item_4_long_sword. Attributes str 34 spd 100 def 0 bal 0 sla 100 smh 34 pir 30 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 30 dura 24
Applying factor 2 to item item_5_long_sword. Attributes str 44 spd 100 def 0 bal 0 sla 100 smh 38 pir 34 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 8 max_dura 28 dura 26
Applying factor 2 to item item_6_keenest_long_sword. Attributes str 16 spd 100 def 0 bal 0 sla 100 smh 40 pir 32 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 8 max_dura 30 dura 10
Applying factor 2 to item item_7_fiery_long_sword. Attributes str 22 spd 96 def 0 bal 0 sla 98 smh 68 pir 36 spr 0 foc 0 ham 0 pur 0 par 32 mel 0 sol 0 hp 0 weight 8 max_dura 30 dura 4
Applying factor 2 to item item_8_silent_sword. Attributes str 70 spd 48 def 0 bal 0 sla 100 smh 100 pir 82 spr 0 foc 0 ham 0 pur 0 par 0 mel 44 sol 0 hp 0 weight 11 max_dura 20 dura 20
Applying factor 2 to item item_9_rapier. Attributes str 14 spd 100 def 0 bal 0 sla 26 smh 12 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 5 max_dura 16 dura 12
Applying factor 2 to item item_a_rapier. Attributes str 6 spd 100 def 0 bal 0 sla 38 smh 20 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 5 max_dura 12 dura 12
Applying factor 2 to item item_b_lethal_rapier. Attributes str 0 spd 100 def 0 bal 0 sla 14 smh 0 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 4 max_dura 22 dura 16
Applying factor 2 to item item_c_shadow_blade. Attributes str 34 spd 100 def 0 bal 0 sla 100 smh 100 pir 92 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 14 max_dura 50 dura 32
Applying factor 2 to item item_d_shadow_wolf. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 28 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 42 dura 24
Removing ATTR_HP_RECOVERY from equip item_e_shadow_tiger
Applying factor 2 to item item_e_shadow_tiger. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 11 max_dura 34 dura 34
Applying factor 2 to item item_f_broad_sword. Attributes str 84 spd 82 def 0 bal 0 sla 100 smh 68 pir 50 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 10 max_dura 34 dura 28
Applying factor 2 to item item_10_broad_sword. Attributes str 80 spd 80 def 0 bal 0 sla 100 smh 72 pir 52 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 10 max_dura 36 dura 32
Applying factor 2 to item item_11_broad_sword. Attributes str 84 spd 84 def 0 bal 0 sla 100 smh 62 pir 44 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 10 max_dura 34 dura 16
Applying factor 2 to item item_12_deadly_broad_sword. Attributes str 54 spd 92 def 0 bal 0 sla 100 smh 66 pir 54 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 30 dura 10
Applying factor 2 to item item_13_broad_sword. Attributes str 100 spd 72 def 0 bal 0 sla 100 smh 80 pir 62 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 34 dura 20
Applying factor 2 to item item_14_crushing_broad_sword. Attributes str 92 spd 74 def 0 bal 0 sla 100 smh 100 pir 48 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 13 max_dura 40 dura 16
Applying factor 2 to item item_15_keenest_broad_sword. Attributes str 78 spd 96 def 0 bal 0 sla 100 smh 70 pir 48 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 13 max_dura 42 dura 22
Applying factor 2 to item item_16_guardian_broad_sword. Attributes str 100 spd 54 def 64 bal 10 sla 100 smh 84 pir 44 spr 0 foc 0 ham 16 pur 10 par 0 mel 0 sol 0 hp 0 weight 14 max_dura 46 dura 12
Applying factor 2 to item item_17_dragon_sword. Attributes str 88 spd 26 def 0 bal 0 sla 100 smh 52 pir 74 spr 96 foc 0 ham 24 pur 0 par 0 mel 0 sol 36 hp 0 weight 11 max_dura 56 dura 8
Applying factor 2 to item item_18_bastard_sword. Attributes str 64 spd 48 def 0 bal 0 sla 100 smh 88 pir 82 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 13 max_dura 44 dura 0
Applying factor 2 to item item_19_bastard_sword. Attributes str 60 spd 52 def 0 bal 0 sla 100 smh 98 pir 78 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 13 max_dura 42 dura 36
Applying factor 2 to item item_1a_lethal_bastard_sword. Attributes str 58 spd 66 def 0 bal 0 sla 100 smh 90 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 11 max_dura 38 dura 26
Applying factor 2 to item item_1b_swift_bastard_sword. Attributes str 54 spd 100 def 0 bal 0 sla 100 smh 78 pir 84 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 12 max_dura 38 dura 8
Applying factor 2 to item item_1c_keenest_bastard_sword. Attributes str 48 spd 70 def 0 bal 0 sla 100 smh 82 pir 72 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 11 max_dura 30 dura 14
Applying factor 2 to item item_1d_crushing_bastard_sword. Attributes str 66 spd 38 def 0 bal 0 sla 100 smh 100 pir 58 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 11 max_dura 36 dura 28
Applying factor 2 to item item_1e_fiery_bastard_sword. Attributes str 50 spd 38 def 0 bal 0 sla 100 smh 100 pir 50 spr 0 foc 0 ham 0 pur 0 par 38 mel 0 sol 0 hp 0 weight 15 max_dura 44 dura 2
Applying factor 2 to item item_1f_frosty_bastard_sword. Attributes str 44 spd 50 def 62 bal 0 sla 100 smh 66 pir 100 spr 0 foc 0 ham 0 pur 0 par 16 mel 0 sol 0 hp 0 weight 15 max_dura 52 dura 18
Applying factor 2 to item item_20_shining_bastard_sword. Attributes str 72 spd 56 def 0 bal 0 sla 100 smh 100 pir 90 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 12 hp 0 weight 14 max_dura 44 dura 30
Applying factor 2 to item item_21_deadly_bastard_sword. Attributes str 28 spd 100 def 0 bal 0 sla 100 smh 80 pir 68 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 14 max_dura 46 dura 12
Applying factor 2 to item item_22_mighty_bastard_sword. Attributes str 56 spd 52 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 32 mel 42 sol 36 hp 0 weight 12 max_dura 42 dura 28
Applying factor 2 to item item_23_guardian_bastard_sword. Attributes str 100 spd 28 def 48 bal 16 sla 100 smh 98 pir 74 spr 0 foc 0 ham 22 pur 16 par 0 mel 0 sol 0 hp 0 weight 12 max_dura 48 dura 0
Applying factor 2 to item item_24_dark_sword. Attributes str 6 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 16 max_dura 36 dura 12
Removing ATTR_MP_RECOVERY from equip item_25_magical_bastard_sword
Applying factor 2 to item item_25_magical_bastard_sword. Attributes str 100 spd 62 def 0 bal 0 sla 100 smh 100 pir 66 spr 62 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 22 max_dura 50 dura 50
Removing ATTR_HP_RECOVERY from equip item_26_righteous_sword
Applying factor 2 to item item_26_righteous_sword. Attributes str 20 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 10 max_dura 22 dura 16
Applying factor 2 to item item_27_great_sword. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 19 max_dura 50 dura 20
Applying factor 2 to item item_28_great_sword. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 20 max_dura 52 dura 36
Applying factor 2 to item item_29_great_sword. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 19 max_dura 48 dura 10
Applying factor 2 to item item_2a_swift_great_sword. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 19 max_dura 46 dura 22
Applying factor 2 to item item_2b_fiery_great_sword. Attributes str 0 spd 98 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 40 mel 0 sol 0 hp 0 weight 16 max_dura 42 dura 12
Applying factor 2 to item item_2c_deadly_great_sword. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 15 max_dura 40 dura 12
Applying factor 2 to item item_2d_keenest_great_sword. Attributes str 0 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 17 max_dura 40 dura 26
Applying factor 2 to item item_2e_crushing_great_sword. Attributes str 0 spd 96 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 17 max_dura 38 dura 32
Applying factor 2 to item item_2f_mighty_great_sword. Attributes str 24 spd 76 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 36 mel 24 sol 22 hp 0 weight 18 max_dura 56 dura 16
Applying factor 2 to item item_30_guardian_great_sword. Attributes str 74 spd 48 def 98 bal 82 sla 100 smh 100 pir 100 spr 0 foc 0 ham 92 pur 100 par 0 mel 0 sol 0 hp 0 weight 18 max_dura 54 dura 30
Applying factor 2 to item item_31_blood_sword. Attributes str 42 spd 100 def 0 bal 0 sla 100 smh 100 pir 100 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 22 max_dura 66 dura 2
Applying factor 2 to item item_32_mace. Attributes str 76 spd 72 def 0 bal 0 sla 6 smh 100 pir 16 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 9 max_dura 16 dura 10
Applying factor 2 to item item_33_crushing_mace. Attributes str 82 spd 58 def 0 bal 0 sla 2 smh 100 pir 22 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 14 max_dura 22 dura 16
Applying factor 2 to item item_34_shining_mace. Attributes str 98 spd 96 def 0 bal 0 sla 8 smh 100 pir 20 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 12 max_dura 30 dura 6
Applying factor 2 to item item_35_morning_star. Attributes str 92 spd 100 def 0 bal 0 sla 10 smh 78 pir 62 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 10 max_dura 18 dura 18
Applying factor 2 to item item_36_swift_morning_star. Attributes str 100 spd 100 def 0 bal 0 sla 14 smh 86 pir 70 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 10 max_dura 18 dura 4
Applying factor 2 to item item_37_frosty_morning_star. Attributes str 70 spd 70 def 0 bal 0 sla 16 smh 100 pir 96 spr 0 foc 0 ham 0 pur 0 par 28 mel 0 sol 0 hp 0 weight 19 max_dura 66 dura 22
Applying factor 2 to item item_38_axe. Attributes str 86 spd 58 def 0 bal 0 sla 58 smh 100 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 11 max_dura 10 dura 6
Applying factor 2 to item item_39_axe. Attributes str 84 spd 62 def 0 bal 0 sla 68 smh 100 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 15 max_dura 36 dura 26
Applying factor 2 to item item_3a_giant_axe. Attributes str 72 spd 50 def 0 bal 0 sla 84 smh 100 pir 10 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 14 max_dura 30 dura 22
Applying factor 2 to item item_3b_giant_axe. Attributes str 76 spd 44 def 0 bal 0 sla 76 smh 100 pir 18 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 14 max_dura 32 dura 10
Applying factor 2 to item item_3c_crushing_axe. Attributes str 68 spd 28 def 0 bal 0 sla 70 smh 100 pir 20 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 18 max_dura 50 dura 36
Applying factor 2 to item item_3d_deadly_axe. Attributes str 42 spd 50 def 0 bal 0 sla 68 smh 100 pir 24 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0 hp 0 weight 18 max_dura 46 dura 8
